artist_name,artist_nationality,artist_birth_year,artist_death_year,auction_house,auction_sale_id,auction_department,auction_location,auction_date,auction_currency,exchange_rate_to_usd,auction_lot_count,lot_id,lot_place_in_auction,lot_description,lot_link,work_title,work_medium,work_execution_year,work_dimensions,work_height,work_width,work_depth,work_measurement_unit,hammer_price,buyers_premium,estimate_low,estimate_high
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,255,148,"Andy Warhol (1928-1987) 
Work Boots (Positive) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.450' (on the reverse) and numbered again 'PA10.450' (on the stretcher)
synthetic polymer and silkscreen ink on canvas 
16 x 20 in. (40.6 x 50.8 cm.) 
Painted circa 1985-1986.",,Work Boots (Positive),print,1985,16 x 20 in (40.6 x 50.8 cm),40.6,50.8,-1,cm,55000,13500,50000,70000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,256,149,"Andy Warhol (1928-1987) 
Work Boots (Negative) 
stamped with the Estate of Andy Warhol stamp; stamped twice with the Andy Warhol Foundation for the Visual Arts, Inc. stamps; numbered 'PA10.476' (on the overlap) and numbered again 'PA10.476' (on the stretcher)
synthetic polymer and silkscreen ink on canvas 
16 x 20 in. (40.6 x 50.8 cm.) 
Painted circa 1985-1986.",,Work Boots (Negative),print,1985,16 x 20 in (40.6 x 50.8 cm),40.6,50.8,-1,cm,60000,14500,50000,70000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,257,-1,"Andy Warhol (1928-1987) 
Gardner Cowles 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PO50.319' (on the overlap)
synthetic polymer and silkscreen inks on canvas 
40 x 40 in. (101.6 x 101.6 cm.) 
Painted in 1977.",https://www.christies.com/lotfinder/paintings/andy-warhol-gardner-cowles-5622148-details.aspx,Gardner Cowles,print,1977,40 x 40 in (101.6 x 101.6 cm),101.6,101.6,-1,cm,160000,34500,100000,150000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,258,151,"Andy Warhol (1928-1987) 
Mrs. Renate Zimet 
signed and dated 'Andy Warhol 75' (on the overlap); stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PO50.356' (on the overlap) and numbered again 'PO50.356' (on the stretcher)
synthetic polymer and silkscreen inks on canvas 
40 x 40 in. (101.6 x 101.6 cm.) 
Painted in 1975.",,Mrs. Renate Zimet,print,1975,40 x 40 in (101.6 x 101.6 cm),101.6,101.6,-1,cm,170000,36500,250000,350000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,259,152,"Andy Warhol (1928-1987) 
Jules Brassner 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PO50.582' (on the reverse) and numbered again 'PO50.582' (on the stretcher)
synthetic polymer and silkscreen inks on canvas 
16 x 13 in. (40.6 x 33 cm.) 
Painted circa 1979.",,Jules Brassner,print,1979,16 x 13 in (40.6 x 33 cm),40.6,33,-1,cm,50000,12500,60000,80000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,26,26,"ANDY WARHOL (1928-1987) 
Andy and young man, 1981-1986 
unique gelatin silver print 
Estate and Foundation stamps (on the verso) 
8 x 10in. (20.8 x 25.9cm.)",,Andy And Young Man,photograph,1986,8 x 10in (20.8 x 25.9cm),20.8,25.9,-1,cm,6000,1500,5000,7000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,261,-1,"Andy Warhol (1928-1987) 
Douglas Cramer 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PO50.040' (on the overlap) and numbered again 'PO50.040' (on the stretcher)
synthetic polymer and silkscreen inks on canvas 
40 x 40 in. (101.6 x 101.6 cm.) 
Painted in 1985.",https://www.christies.com/lotfinder/paintings/andy-warhol-douglas-cramer-5622152-details.aspx,Douglas Cramer,print,1985,40 x 40 in (101.6 x 101.6 cm),101.6,101.6,-1,cm,85000,19500,100000,150000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,262,154,"Andy Warhol (1928-1987) 
Ads: Volkswagen 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered '02.027' (on the reverse)
graphite on paper 
31½ x 23¾ in. (79.3 x 60.3 cm.) 
Drawn circa 1985.",,Ads: Volkswagen,drawing,1985,31 1/2 x 23 3/4 in (79.3 x 60.3 cm),79.3,60.3,-1,cm,38000,9500,40000,60000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,264,155,"Andy Warhol (1928-1987) 
Dollar Sign Sketchbook 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered '116.002' (on the inside back cover)
leather and cloth bound book with twenty-three graphite on paper elements
10½ x 7½ x 1 in. (26.6 x 19 x 2.5 cm.) 
Please note that the 23 graphite on paper elements are currently bound in the book.",,Dollar Sign Sketchbook,sculpture,0,10 1/2 x 7 1/2 x 1 in (26.6 x 19 x 2.5 cm),26.6,19,2.5,cm,205000,43500,80000,120000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,266,-1,"Andy Warhol (1928-1987) 
Dominique De Menil 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PO60.055' (on the overlap)
synthetic polymer and silkscreen inks on canvas 
8 x 8 in. (20.3 x 20.3 cm.) 
Painted in 1969.",https://www.christies.com/lotfinder/paintings/andy-warhol-dominique-de-menil-5622157-details.aspx,Dominique De Menil,print,1969,8 x 8 in (20.3 x 20.3 cm),20.3,20.3,-1,cm,45000,11250,60000,80000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,267,157,"Andy Warhol (1928-1987) 
Map of Eastern U.S.S.R Missile Bases (Negative) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.166' (on the reverse) and numbered again 'PA10.166' (on the stretcher)
synthetic polymer and silkscreen ink on canvas 
16 x 20 in. (40.6 x 50.8 cm.) 
Painted circa 1985-1986.",,Map Of Eastern U.S.S.R Missile Bases (Negative),print,1985,16 x 20 in (40.6 x 50.8 cm),40.6,50.8,-1,cm,55000,13500,70000,100000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,268,158,"Andy Warhol (1928-1987) 
Map of Eastern U.S.S.R Missile Bases (Positive) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.149' (on the overlap) and numbered again 'PA10.149' (on the stretcher)
synthetic polymer and silkscreen inks on canvas 
16 x 20 in. (40.6 x 50.8 cm.) 
Painted circa 1985-1986.",,Map Of Eastern U.S.S.R Missile Bases (Positive),print,1985,16 x 20 in (40.6 x 50.8 cm),40.6,50.8,-1,cm,50000,12500,70000,100000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,269,159,"Andy Warhol (1928-1987) 
Still-Life (Hammer & Sickle) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered '31.043' (on the reverse)
graphite and gouache on paper 
28 x 40¾ in. (71.1 x 103.5 cm.) 
Executed circa 1977.",,Still-Life (Hammer And Sickle),drawing,1977,28 x 40 3/4 in (71.1 x 103.5 cm),71.1,103.5,-1,cm,75000,17500,100000,150000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,27,-1,"ANDY WARHOL (1928-1987) 
Andy, David Hockney and two unidentified men, 1985 
unique gelatin silver print 
Estate and Foundation stamps (on the verso) 
8 x 10in. (20.8 x 25.9cm.)",https://www.christies.com/lotfinder/photographs/andy-warhol-andy-david-hockney-and-two-5622011-details.aspx,"Andy, David Hockney And Two Unidentified Men",photograph,1985,8 x 10in (20.8 x 25.9cm),20.8,25.9,-1,cm,7500,1875,7000,10000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,443,251,"ANDY WARHOL 
Frederick Weisman 
screenprint in colors, 1975, on Arches Aquarelle paper, a trial proof, presumably a unique version of this composition (the edition was 10), with the 'The Estate of Andy Warhol' and 'Authorized by the Andy Warhol Foundation for the Visual Arts' inkstamps on the reverse, the full sheet, in very good condition, framed
Sheet: 44 x 28 7/8 in. (1118 x 733 mm.)",,Frederick Weisman,print,1118,44 x 28 7/8 in (1118 x 733 mm),1118,733,-1,mm,7000,1750,7000,10000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,270,160,"Andy Warhol (1928-1987) 
Still-Life (Hammer and Sickle) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. and numbered '31.027' (on the reverse)
graphite on paper 
28 x 40¾ in. (71.1 x 103.5 cm.) 
Drawn circa 1977.",,Still-Life (Hammer And Sickle),drawing,1977,28 x 40 3/4 in (71.1 x 103.5 cm),71.1,103.5,-1,cm,40000,10000,35000,45000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,271,161,"Andy Warhol (1928-1987) 
Self-Defense (Negative) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.177' (on the overlap) and numbered again 'PA10.177' (on the stretcher)
synthetic polymer and silkscreen ink on canvas 
20 x 16 in. (50.8 x 40.6 in.) 
Painted circa 1985-1986.",,Self-Defense (Negative),print,1985,"20 x 16 in
6 in",-1,-1,-1,in,58000,14100,60000,80000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,272,162,"Andy Warhol (1928-1987) 
Self-Defense (Positive) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.071' (on the overlap) and numbered again 'PA10.071' (on the stretcher)
synthetic polymer and silkscreen ink on canvas 
20 x 16 in. (50.8 x 40.6 cm.) 
Painted circa 1985-1986.",,Self-Defense (Positive),print,1985,20 x 16 in (50.8 x 40.6 cm),50.8,40.6,-1,cm,52000,12900,60000,80000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,448,255,"ANDY WARHOL 
Jean Cocteau 
screenprint in colors, 1983, on HMP paper, one of a small number of impressions, with the 'The Estate of Andy Warhol' and 'Authorized by the Andy Warhol Foundation for the Visual Arts' inkstamps on the reverse, the full sheet, in very good condition, framed
Sheet: 31 3/8 x 23 in. (797 x 584 mm.)",,Jean Cocteau,print,1983,31 3/8 x 23 in (797 x 584 mm),797,584,-1,mm,19000,4750,15000,25000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,273,163,"Andy Warhol (1928-1987) 
Piss Painting 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA45.152' (on the overlap) and numbered again 'PA45.152' (on the backing board)
urine on gesso on canvas 
17 x 11 in. (43.1 x 27.9 cm.) 
Painted in 1978.",,Piss Painting,painting,1978,17 x 11 in (43.1 x 27.9 cm),43.1,27.9,-1,cm,70000,16500,25000,35000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,274,164,"Andy Warhol (1928-1987) 
Abstract Painting 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA76.002' (on the overlap) and numbered again 'PA76.002' (on the stretcher)
synthetic polymer and silkscreen inks on canvas 
40 x 40 in. (101.6 x 101.6 cm.) 
Painted circa 1982.",,Abstract Painting,print,1982,40 x 40 in (101.6 x 101.6 cm),101.6,101.6,-1,cm,95000,21500,60000,80000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,275,165,"Andy Warhol (1928-1987) 
Untitled 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered '317.013' (on the reverse)
ink and graphite on paper 
7 x 4 in. (17 7/8 x 10.1 cm.) 
Executed circa 1950s.",,Untitled,drawing,1950,7 x 4 in (8 x 10.1 cm),8,10.1,-1,cm,13000,3250,4000,6000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,451,-1,"ANDY WARHOL 
Joseph Beuys in Memoriam 
screenprint in colors, 1986, on Arches 88 paper, signed in pencil, presumably one of 26 unnumbered trial proofs (the edition was 90 plus 20 artist's proofs), co-published by Galerie Brend Klüser, Munich and Editions Schellmann, Munich and New York, with full margins, generally in very good condition, framed
Image: 39 7/8 x 30¼ in. (1013 x 768 mm.)
Sheet: 43 1/8 x 30½ in. (1095 x 775 mm.)",https://www.christies.com/lotfinder/prints-multiples/andy-warhol-joseph-beuys-in-memoriam-5622269-details.aspx,Joseph Beuys In Memoriam,print,1095,"1013 x 768 mm
1095 x 775 mm",-1,-1,-1,mm,26000,6500,12000,18000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,276,166,"Andy Warhol (1928-1987) 
Physiological Diagram 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.050' (on the overlap) and numbered again 'PA10.050' (on the stretcher)
synthetic polymer and silkscreen ink on canvas 
20 x 16 in. (50.8 x 40.6 cm.) 
Painted circa 1985-1986.",,Physiological Diagram,print,1985,20 x 16 in (50.8 x 40.6 cm),50.8,40.6,-1,cm,50000,12500,30000,40000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,277,167,"Andy Warhol (1928-1987) 
Untitled 
stamped twice with the Estate of Andy Warhol; stamped with the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered '205.016' (on the reverse)
ink on paper 
16½ x 13¾ in. (41.9 x 34.9 cm.) 
Drawn circa 1957.",,Untitled,drawing,1957,16 1/2 x 13 3/4 in (41.9 x 34.9 cm),41.9,34.9,-1,cm,11000,2750,12000,18000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,279,168,"Andy Warhol (1928-1987) 
Repent and Sin No More! (Positive) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.289' (on the overlap) and numbered again 'PA10.289' (on the stretcher)
synthetic polymer and silkscreen ink on canvas 
20 x 16 in. (50.8 x 40.6 in.) 
Painted circa 1985-1986.",,Repent And Sin No More! (Positive),print,1985,"20 x 16 in
6 in",-1,-1,-1,in,65000,15500,60000,80000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,28,28,"ANDY WARHOL (1928-1987) 
Diana Vreeland, 1970s 
unique Polacolor ER print 
Estate and Foundation stamps (on the verso) 
4¼ x 3 3/8in. (10.8 x 8.5cm.)",,Diana Vreeland,painting,1970,4 1/4 x 3 3/8in (10.8 x 8.5cm),10.8,8.5,-1,cm,5500,1375,8000,12000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,280,169,"Andy Warhol (1928-1987) 
Repent and Sin No More! (Negative) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.192' (on the overlap) and numbered again 'PA10.192' (on the stretcher)
synthetic polymer and silkscreen ink on canvas 
20 x 16 in. (50.8 x 40.6 cm.) 
Painted circa 1985-1986.",,Repent And Sin No More! (Negative),print,1985,20 x 16 in (50.8 x 40.6 cm),50.8,40.6,-1,cm,60000,14500,60000,80000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,282,170,"Andy Warhol (1928-1987) 
Chocolate 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA98.003' (on the overlap) stamped again 'PA98.003' (on the stretcher)
chocolate on gesso on canvas 
14 x 11 in. (35.5 x 27.9 cm.) 
Executed circa 1983.",,Chocolate,painting,1983,14 x 11 in (35.5 x 27.9 cm),35.5,27.9,-1,cm,40000,10000,20000,30000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,283,171,"Andy Warhol (1928-1987) 
Cum painting 
stamped with the Estate of Andy Warhol stamp and numbered 'PA46.005' (on the reverse) and numbered again 'PA46.005 (on the stretcher)
semen on gesso on canvas 
10 x 8 in. (25.4 x 20.3 cm.) 
Executed circa 1978.",,Cum Painting,painting,1978,10 x 8 in (25.4 x 20.3 cm),25.4,20.3,-1,cm,32000,8000,18000,25000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,460,266,"ANDY WARHOL 
Alexander the Great: one plate 
screenprint in colors, circa 1982, on thin fibrous wove paper, one of a small number of impressions, with the 'The Estate of Andy Warhol' and 'Authorized by the Andy Warhol Foundation for the Visual Arts' inkstamps on the reverse, the full sheet, generally in very good condition, framed
Sheet: 45 x 35 in. (1143 x 889 mm.)",,Alexander The Great: One Plate,print,1982,45 x 35 in (1143 x 889 mm),1143,889,-1,mm,60000,14500,25000,35000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,284,172,"Andy Warhol (1928-1987) 
Piss Painting 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA45.142' (on the overlap)
pigment and urine on gesso on canvas 
72 x 42 in. (182.8 x 106.6 cm.) 
Executed in 1978.",,Piss Painting,painting,1978,72 x 42 in (182.8 x 106.6 cm),182.8,106.6,-1,cm,170000,36500,250000,350000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,286,173,"Andy Warhol (1928-1987) 
Lesley Frowick 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered '114.065' (on the reverse)
graphite and colored paper collage on paper 
31½ x 23¾ in. (80 x 60.3 cm.) 
Executed circa 1980s.",,Lesley Frowick,drawing,1980,31 1/2 x 23 3/4 in (80 x 60.3 cm),80,60.3,-1,cm,24000,6000,25000,35000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,287,174,"Andy Warhol (1928-1987) 
Unidentified Female 
signed and dated 'Andy Warhol 86' (lower right edge); stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered '114.153' (on the reverse)
graphite and colored paper collage on paper 
31½ x 23¾ in. (80 x 60.3 cm.) 
Executed in 1986.",,Unidentified Female,drawing,1986,31 1/2 x 23 3/4 in (80 x 60.3 cm),80,60.3,-1,cm,24000,6000,25000,35000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,464,270,"ANDY WARHOL 
Saint Apollonia: one plate 
screenprint in colors, 1984, on Essex Offset Kid paper, signed in pencil, numbered 'TP 68/80' (a trial proof, the edition was 250 plus 35 artist's proofs), published Dr. Frank Braun, Düsseldorf, with full margins, in very good condition, framed
Image: 31 x 22 3/8 in. (787 x 568 mm.)
Sheet: 34 7/8 x 23 in. (886 x 584 mm.)",,Saint Apollonia: One Plate,print,1984,"31 x 22 3/8 in (787 x 568 mm)
34 7/8 x 23 in (886 x 584 mm)",-1,-1,-1,mm,9000,2250,5000,7000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,288,175,"Andy Warhol (1928-1987) 
Unidentified Female 
signed and dated 'Andy Warhol 86' (upper right edge); stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered '114.161' (on the reverse)
graphite and colored paper collage on paper 
32 x 24 in. (81.2 x 60.9 cm.) 
Executed in 1986.",,Unidentified Female,drawing,1986,32 x 24 in (81.2 x 60.9 cm),81.2,60.9,-1,cm,42000,10500,30000,40000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,289,176,"Andy Warhol (1928-1987) 
Reagan Budget (Positive) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.415' (on the overlap) and numbered again 'PA10.415' (on the stretcher)
synthetic polymer and silkscreen ink on canvas 
20 x 16 in. (50.8 x 40.6 cm.) 
Painted circa 1985-1986.",,Reagan Budget (Positive),print,1985,20 x 16 in (50.8 x 40.6 cm),50.8,40.6,-1,cm,90000,20500,50000,70000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,29,29,"ANDY WARHOL (1928-1987) 
Nico, 1960s 
unique gelatin silver photobooth strip 
Estate and Foundation stamps (on the verso) 
7 7/8 x 1 5/8in. (20 x 4cm.)",,Nico,photograph,1960,7 7/8 x 1 5/8in (20 x 4cm),20,4,-1,cm,6000,1500,10000,15000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,468,274,"ANDY WARHOL 
Self-Portrait 
screenprint in colors, circa 1977, on Curtis Rag paper, one of a small number of impressions, with the 'The Estate of Andy Warhol' and 'Authorized by the Andy Warhol Foundation for the Visual Arts' inkstamps on the reverse, the full sheet, generally in very good condition, framed
Sheet: 44 7/8 x 35 in. (1140 x 889 mm.)",,Self-Portrait,print,1977,44 7/8 x 35 in (1140 x 889 mm),1140,889,-1,mm,170000,36500,60000,80000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,290,177,"Andy Warhol (1928-1987) 
Reagan Budget (Negative) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.416' (on the overlap) numbered again 'PA10.416' (on the stretcher)
synthetic polymer and silkscreen ink on canvas 
20 x 16 in. (50.8 x 40.6 cm.) 
Painted circa 1985-1986.",,Reagan Budget (Negative),print,1985,20 x 16 in (50.8 x 40.6 cm),50.8,40.6,-1,cm,90000,20500,50000,70000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,291,178,"Andy Warhol (1928-1987) 
Somebody Wants to Buy Your Apartment Building! 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.084' (on the reverse) and numbered again 'PA10.084' (on the stretcher)
synthetic polymer and silkscreen ink on canvas 
16 x 20 in. (40.6 x 50.8 cm.) 
Painted circa 1985-1986.",,Somebody Wants To Buy Your Apartment Building!,print,1985,16 x 20 in (40.6 x 50.8 cm),40.6,50.8,-1,cm,65000,15500,50000,70000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,292,179,"Andy Warhol (1928-1987) 
Key Service (Positive) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.204' (on the overlap)
synthetic polymer and silkscreen ink on canvas 
20 x 16 in. (50.8 x 40.6 cm.) 
Painted circa 1985-1986.",,Key Service (Positive),print,1985,20 x 16 in (50.8 x 40.6 cm),50.8,40.6,-1,cm,50000,12500,50000,70000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,293,180,"Andy Warhol (1928-1987) 
Key Service (Negative) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamp and numbered 'PA10.209' (on the overlap) and numbered again 'PA10.209' (on the backing board)
synthetic polymer and silkscreen ink on canvas 
20 x 16 in. (50.8 x 40.6 cm.) 
Painted circa 1985-1986.",,Key Service (Negative),print,1985,20 x 16 in (50.8 x 40.6 cm),50.8,40.6,-1,cm,48000,12000,35000,45000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,294,181,"Andy Warhol (1928-1987) 
The Mark of the Beast (Negative) 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered 'PA10.016' (on the overlap) and numbered again 'PA10.016' (on the stretcher)
synthetic polymer and silkscreen ink on canvas 
20 x 16 in. (50.8 x 40.6 cm.) 
Painted circa 1985-1986.",,The Mark Of The Beast (Negative),print,1985,20 x 16 in (50.8 x 40.6 cm),50.8,40.6,-1,cm,48000,12000,50000,70000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,296,-1,"Andy Warhol (1928-1987) 
Perrier 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered '50.012' (on the reverse)
silkscreen inks and colored paper collage 
31 x 36¼ in. (78.7 x 92 cm.) 
Executed circa 1983.",https://www.christies.com/lotfinder/drawings-watercolors/andy-warhol-perrier-5622187-details.aspx,Perrier,print,1983,31 x 36 1/4 in (78.7 x 92 cm),78.7,92,-1,cm,65000,15500,40000,60000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,297,-1,"Andy Warhol (1928-1987) 
Perrier 
stamped with the Estate of Andy Warhol and the Andy Warhol Foundation for the Visual Arts, Inc. stamps and numbered '50.014' (on the reverse)
silkscreen inks on colored paper collage 
31¾ x 24 in. (80.6 x 60.9 cm.) 
Executed circa 1983.",https://www.christies.com/lotfinder/drawings-watercolors/andy-warhol-perrier-5622188-details.aspx,Perrier,print,1983,31 3/4 x 24 in (80.6 x 60.9 cm),80.6,60.9,-1,cm,35000,8750,40000,60000
Andy Warhol,American,1928,1987,Christies,2766,Post-War & Contemporary,New York,2012-11-12T00:00:00,USD,1,325,475,-1,"ANDY WARHOL 
Lenin 
screenprint in colors, 1987, on Arches paper, aside from the edition of 120 plus 24 artist's proofs, with the 'The Estate of Andy Warhol' and 'Authorized by the Andy Warhol Foundation for the Visual Arts' inkstamps on the reverse, published by Galerie Bernd Klüser, Munich, the full sheet, generally in very good condition, framed
Sheet: 43 1/8 x 30½ in. (1095 x 775 mm.)",https://www.christies.com/lotfinder/prints-multiples/andy-warhol-lenin-5622293-details.aspx,Lenin,print,1095,1095 x 775 mm,1095,775,-1,mm,50000,12500,40000,60000
